,name,review_count,FSA,price_range,take_out,success,Visible_Minority_Population_Pct,South_Asian_Pct,Chinese_Pct,Black_Pct,Filipino_Pct,Latin American_Pct,Arab_Pct,South_East_Asian_Pct,West_Asian_Pct,Korean_Pct,Japanese_Pct,Not_Visible_Minority_Population_Pct,Population,Population_Average_Age,Age:0-19,Age:20-39,Age:40-59,Age:60plus,Median Income,Commute:Drive,Commute:Walk_Bus_Bike,NonImmigrants,Immigrants,House_Owner_Pct,House_Renter_Pct,Median_Monthly_Rent,Median_Monthly_Buy,Restaurant_Density,L4K,L6A,M1B,M1C,M1E,M1G,M1H,M1J,M1K,M1L,M1M,M1N,M1P,M1R,M1S,M1T,M1V,M1W,M1X,M2H,M2J,M2K,M2L,M2M,M2N,M2P,M2R,M3A,M3B,M3C,M3H,M3J,M3K,M3L,M3M,M3N,M4A,M4B,M4C,M4E,M4G,M4H,M4J,M4K,M4L,M4M,M4N,M4P,M4R,M4S,M4T,M4V,M4W,M4X,M4Y,M5A,M5B,M5C,M5E,M5G,M5H,M5J,M5M,M5N,M5P,M5R,M5S,M5T,M5V,M6A,M6B,M6C,M6E,M6G,M6H,M6J,M6K,M6L,M6M,M6N,M6P,M6R,M6S,M8V,M8W,M8X,M8Y,M8Z,M9A,M9B,M9C,M9L,M9M,M9N,M9P,M9R,M9V,M9W,Bakeries,Bars,Breakfast/Brunch,Chinese,Coffee/Tea,Desserts,Japanese,Korean,Mexican,Misc,Non-Visible Minority Foods,South East Asian,Specialty,Vegetarian/Vegan,West Asian,avg_hours_in_week
4326,FreshCo,9,M1P,1,0,0,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.857
4327,Nando's,42,M1P,2,1,0,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.714
4328,Roll N Bowl,102,M1P,2,1,1,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0
4329,Kornerstones,16,M1P,2,1,0,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0
4330,Gong Cha,10,M1P,2,1,1,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.857
4331,Patisserie Royale,36,M1P,2,1,1,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0
4332,Sweet Jesus,33,M1P,1,1,0,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.643
4333,Madinah Grill,8,M1P,2,1,1,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0
4334,Love Me Sweet,36,M1P,1,1,1,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.143
4335,JJM Dbarkadz Filipino Cuisine,24,M1P,1,1,1,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.643
4336,Spicy Dragon,62,M1P,1,1,1,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.143
4337,KINTON RAMEN,65,M1P,2,1,1,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0
4338,Scaddabush Italian Kitchen & Bar,143,M1P,2,1,0,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.071
4339,Squish,9,M1P,2,1,1,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.643
4340,Kairali - Taste of Kerala,51,M1P,2,1,1,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.5
4341,Robin's,5,M1P,1,1,0,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.0
4342,Ni Ji Sushi,223,M1P,2,1,1,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.286
4343,Pho Nam Dinh,55,M1P,1,1,1,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.0
4344,Nadege,13,M1P,1,0,0,33615.0,12630.0,6910.0,3445.0,4895.0,600.0,1065.0,450.0,1380.0,210.0,145.0,10345.0,45571.0,40.5,10050.0,13075.0,12405.0,10040.0,46487.0,10800.0,8120.0,16785.0,25325.0,10050.0,6495.0,1132.0,1374.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.643
4345,The 3 Brewers,256,M5B,2,1,0,6635.0,1135.0,2105.0,950.0,290.0,290.0,560.0,145.0,230.0,485.0,50.0,5420.0,12785.0,36.6,1455.0,6800.0,3045.0,1500.0,65552.0,1130.0,5225.0,5735.0,4935.0,2370.0,4750.0,1408.0,1767.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.286
4346,LCBO - Maple Leaf Gardens,15,M5B,2,0,0,6635.0,1135.0,2105.0,950.0,290.0,290.0,560.0,145.0,230.0,485.0,50.0,5420.0,12785.0,36.6,1455.0,6800.0,3045.0,1500.0,65552.0,1130.0,5225.0,5735.0,4935.0,2370.0,4750.0,1408.0,1767.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.714
4347,Lebanon Express,59,M5B,1,1,1,6635.0,1135.0,2105.0,950.0,290.0,290.0,560.0,145.0,230.0,485.0,50.0,5420.0,12785.0,36.6,1455.0,6800.0,3045.0,1500.0,65552.0,1130.0,5225.0,5735.0,4935.0,2370.0,4750.0,1408.0,1767.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.143
4348,Starbucks,10,M5B,2,1,1,6635.0,1135.0,2105.0,950.0,290.0,290.0,560.0,145.0,230.0,485.0,50.0,5420.0,12785.0,36.6,1455.0,6800.0,3045.0,1500.0,65552.0,1130.0,5225.0,5735.0,4935.0,2370.0,4750.0,1408.0,1767.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.0
4349,Basil Box,161,M5B,2,1,1,6635.0,1135.0,2105.0,950.0,290.0,290.0,560.0,145.0,230.0,485.0,50.0,5420.0,12785.0,36.6,1455.0,6800.0,3045.0,1500.0,65552.0,1130.0,5225.0,5735.0,4935.0,2370.0,4750.0,1408.0,1767.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.0
4350,Spring Sushi,287,M5B,2,1,0,6635.0,1135.0,2105.0,950.0,290.0,290.0,560.0,145.0,230.0,485.0,50.0,5420.0,12785.0,36.6,1455.0,6800.0,3045.0,1500.0,65552.0,1130.0,5225.0,5735.0,4935.0,2370.0,4750.0,1408.0,1767.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.143
4351,DAVIDsTEA,5,M5B,2,0,1,6635.0,1135.0,2105.0,950.0,290.0,290.0,560.0,145.0,230.0,485.0,50.0,5420.0,12785.0,36.6,1455.0,6800.0,3045.0,1500.0,65552.0,1130.0,5225.0,5735.0,4935.0,2370.0,4750.0,1408.0,1767.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.214
4352,Cafe de Melbourne,31,M5B,2,1,1,6635.0,1135.0,2105.0,950.0,290.0,290.0,560.0,145.0,230.0,485.0,50.0,5420.0,12785.0,36.6,1455.0,6800.0,3045.0,1500.0,65552.0,1130.0,5225.0,5735.0,4935.0,2370.0,4750.0,1408.0,1767.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.071
4353,Poke Wrap,79,M5B,2,1,1,6635.0,1135.0,2105.0,950.0,290.0,290.0,560.0,145.0,230.0,485.0,50.0,5420.0,12785.0,36.6,1455.0,6800.0,3045.0,1500.0,65552.0,1130.0,5225.0,5735.0,4935.0,2370.0,4750.0,1408.0,1767.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.071
4354,Curry Kitchen,35,M5B,1,1,0,6635.0,1135.0,2105.0,950.0,290.0,290.0,560.0,145.0,230.0,485.0,50.0,5420.0,12785.0,36.6,1455.0,6800.0,3045.0,1500.0,65552.0,1130.0,5225.0,5735.0,4935.0,2370.0,4750.0,1408.0,1767.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.0
4355,Happy Bowl,8,M5B,2,1,0,6635.0,1135.0,2105.0,950.0,290.0,290.0,560.0,145.0,230.0,485.0,50.0,5420.0,12785.0,36.6,1455.0,6800.0,3045.0,1500.0,65552.0,1130.0,5225.0,5735.0,4935.0,2370.0,4750.0,1408.0,1767.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.0
4356,Made In China,42,M5B,1,1,0,6635.0,1135.0,2105.0,950.0,290.0,290.0,560.0,145.0,230.0,485.0,50.0,5420.0,12785.0,36.6,1455.0,6800.0,3045.0,1500.0,65552.0,1130.0,5225.0,5735.0,4935.0,2370.0,4750.0,1408.0,1767.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.5
4357,Ebar,11,M5B,2,1,0,6635.0,1135.0,2105.0,950.0,290.0,290.0,560.0,145.0,230.0,485.0,50.0,5420.0,12785.0,36.6,1455.0,6800.0,3045.0,1500.0,65552.0,1130.0,5225.0,5735.0,4935.0,2370.0,4750.0,1408.0,1767.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.5
4358,Citrus Restaurant and Lounge,17,M5B,2,1,1,6635.0,1135.0,2105.0,950.0,290.0,290.0,560.0,145.0,230.0,485.0,50.0,5420.0,12785.0,36.6,1455.0,6800.0,3045.0,1500.0,65552.0,1130.0,5225.0,5735.0,4935.0,2370.0,4750.0,1408.0,1767.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0
4359,Buffet Palace,56,M5B,2,1,0,6635.0,1135.0,2105.0,950.0,290.0,290.0,560.0,145.0,230.0,485.0,50.0,5420.0,12785.0,36.6,1455.0,6800.0,3045.0,1500.0,65552.0,1130.0,5225.0,5735.0,4935.0,2370.0,4750.0,1408.0,1767.0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0
